id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50207657,"Bonita, amplia y privada recámara dentro de casa",404399545,Anel,,Azcapotzalco,19.46405,-99.18048,Private room,250,1,0,,,2,293,0,
50210246,"Nuevo Depa Zona Polanco, Alberca, Gym, Parking.",55157241,Oscar,,Miguel Hidalgo,19.44748,-99.21994,Entire home/apt,1189,2,8,2021-07-22,2.73,2,65,8,
50213385,360views -Large bright 2bed in Roma Sur-Condesa,519162,Benjamin,,Cuauhtémoc,19.40779,-99.16398,Entire home/apt,2826,7,1,2021-07-12,0.28,1,64,1,
50214797,Chic & Modern fully equipped loft | 2 floors,19072300,Marimar,,Cuajimalpa de Morelos,19.38398,-99.25352,Entire home/apt,3300,1,1,2021-07-30,0.33,1,356,1,
50215074,Departamento a menos de 10 minutos del aeropuerto,209072880,David,,Venustiano Carranza,19.43761,-99.09681,Entire home/apt,206,1,1,2021-09-26,0.94,1,6,1,
50215144,Cozy with balcony in the best of Polanco,137310820,Paraíso,,Miguel Hidalgo,19.43412,-99.188972,Entire home/apt,3172,2,0,,,4,359,0,
50215152,Dos recámaras equipadas disponibles en Coyoacán,405304528,Marco,,Coyoacán,19.35622,-99.1544,Private room,600,1,0,,,1,365,0,
50215335,"Departamento nuevo, a 3min del aeropuerto.",405315514,Leticia,,Venustiano Carranza,19.4386,-99.08864,Entire home/apt,899,1,7,2021-09-30,1.69,1,158,7,
50216396,"Amplia Habitación #3, con baño Completo Privado",250379471,Claudia,,Coyoacán,19.35319,-99.1591,Private room,580,2,1,2021-10-03,1,6,360,1,
50217408,Amplio Departamento a 5 min de Aeropuerto,311461061,Maria Del Carmen,,Venustiano Carranza,19.43314,-99.10244,Entire home/apt,330,1,11,2021-07-01,2.70,1,30,11,
50217579,AIRPORT CDMX Centro Autodromo Foro Sol  2 REC 2 BA,389571412,Rocio,,Venustiano Carranza,19.4423,-99.11141,Entire home/apt,685,1,2,2021-07-24,0.68,6,352,2,
50217635,"Amplia Habitación #4, con baño Completo Privado",250379471,Claudia,,Coyoacán,19.35137,-99.15924,Private room,580,2,1,2021-06-11,0.22,6,365,1,
50221813,Miyana Polanco departamento entero,13563103,María A.,,Miguel Hidalgo,19.43849,-99.19914,Entire home/apt,2422,1,1,2021-07-31,0.34,13,354,1,
50222308,6B Loft Reforma / Angel Independencia / Zona Rosa,185238567,Marco,,Cuauhtémoc,19.42894,-99.16807,Entire home/apt,481,2,19,2021-07-28,4.16,10,353,19,
50224079,Departodromo,134942214,Miguel,,Iztacalco,19.40152,-99.09113,Entire home/apt,964,1,5,2021-09-08,1.26,1,337,5,
50226275,Fully renewed apartment in the heart of Polanco,6971726,Paloma,,Miguel Hidalgo,19.43138,-99.19544,Entire home/apt,3150,6,1,2021-07-13,0.28,1,315,1,
50226480,"Departamento tranquilo, Prado Churubusco Coyoacán",53481782,Carlos,,Coyoacán,19.35499,-99.12562,Entire home/apt,408,2,3,2021-10-06,0.90,2,354,3,
50227444,Céntrico y hermoso Loft con terraza.,57050510,Mayemi,,Benito Juárez,19.38073,-99.1816,Entire home/apt,700,1,2,2021-07-23,0.68,1,319,2,
50227832,Pequeño Depa Loft en Coyoacán!,381080623,Ricardo Y Gloria,,Coyoacán,19.34123,-99.15466,Entire home/apt,424,1,31,2021-08-05,8.09,3,13,31,
50227962,Tu Depa En CDMX 2,59008362,Rodrigo,,Iztapalapa,19.36373,-99.13479,Entire home/apt,1600,2,1,2021-08-07,0.37,3,328,1,
50229892,"Depto Nuevo a 10 min de la Condesa, Polanco, Pinos",249220399,Patricia,,Miguel Hidalgo,19.40931,-99.18735,Entire home/apt,836,2,3,2021-07-16,0.95,3,357,3,
50230266,YBB • Golden Buda • For 4 🧘🏽‍♀️🍹🛌🏻🥐,315670071,Shiv,,Miguel Hidalgo,19.43862,-99.2006,Entire home/apt,1740,3,0,,,1,361,0,
50230339,Cerca de todo• 6personas •Amplio•Garaje,405419508,Maria,,Miguel Hidalgo,19.406,-99.17915,Entire home/apt,690,3,5,2021-10-13,1.38,2,80,5,
50231165,Lovely 2bdr Condesa apartment with private patio,2323816,Nora,,Cuauhtémoc,19.41659,-99.16865,Entire home/apt,1700,2,1,2021-07-17,0.29,9,259,1,
50233542,Hermoso Departamento -Vista al Bosque en Santa Fe,104427517,Angie,,Cuajimalpa de Morelos,19.34936,-99.30043,Entire home/apt,1180,2,2,2021-10-04,0.80,1,359,2,
50241278,Cheerful and intimate loft in the Historic Center,126106513,Flavia Y Mauricio,,Cuauhtémoc,19.43775,-99.1382,Entire home/apt,821,1,22,2021-10-04,4.68,20,0,22,
50245821,Condominio totalmente equipado y super ubicado.,98981168,Ana Noemy,,Coyoacán,19.33985,-99.18131,Entire home/apt,780,30,0,,,1,365,0,
50246995,Precioso loft a 5 min de Santa Fe,405628016,Antonio,,Cuajimalpa de Morelos,19.35869,-99.29092,Entire home/apt,600,2,12,2021-10-18,4.74,1,58,12,
50247444,"""The Boho Apartment"", 4 Bedrooms family apartment",370029802,Val,,Miguel Hidalgo,19.43687,-99.20702,Entire home/apt,3204,2,8,2021-09-29,2.00,17,334,8,
50248549,Departamento muy bonito y en excelente zona cdmx,140474459,Oscar,,Azcapotzalco,19.46568,-99.16882,Entire home/apt,709,7,0,,,1,0,0,
50249477,Cómoda habitación privada zona Polanco Chapultepec,398834109,Arturo,,Miguel Hidalgo,19.430346,-99.17907,Private room,750,1,0,,,20,180,0,
50249488,LOU Centrico Loft World Trade Center Insurgentes.,322510577,Urbano Suites,,Benito Juárez,19.3901,-99.17912,Entire home/apt,345,2,13,2021-08-21,2.87,28,354,13,
50249668,Cómoda habitación privada zona Polanco Chapultepec,398834109,Arturo,,Miguel Hidalgo,19.430346,-99.17907,Private room,750,1,0,,,20,180,0,
50250147,Cómoda habitación privada zona Polanco Chapultepec,398834109,Arturo,,Miguel Hidalgo,19.430346,-99.17907,Private room,750,1,5,2021-07-05,1.15,20,180,5,
50250259,Cómoda habitación privada zona Polanco Chapultepec,398834109,Arturo,,Miguel Hidalgo,19.430346,-99.17907,Private room,750,1,1,2021-07-02,0.25,20,180,1,
50259049,"VH| GLAMPING w/Roof, wifi & parking -CONDESA  | 94",22758914,Raquel,,Cuauhtémoc,19.407404,-99.174789,Entire home/apt,2607,1,27,2021-10-19,5.74,126,353,27,
50261150,"Hospital Central Militar, LS77, FAM, SEDENA,",200237436,Alexis,,Miguel Hidalgo,19.44999,-99.21299,Private room,3960,1,0,,,1,365,0,
50264421,Spacious One-bedroom studio in Condesa,3325116,Sarah,,Cuauhtémoc,19.41354,-99.1683,Entire home/apt,1056,2,6,2021-10-02,2.73,1,149,6,
50264878,Luxury Bright  2BR Apt w/Sunny terrace,27449159,Carlos,,Cuajimalpa de Morelos,19.36138,-99.28561,Entire home/apt,2039,2,2,2021-08-07,0.67,24,248,2,
50266867,casa de huespedes segura y tranquila,366990788,Flojo,,Cuajimalpa de Morelos,19.33611,-99.28624,Private room,230,1,0,,,1,365,0,
50267454,EL DEPA DE SAVIER   DEPTO COMPLETO 3 RECAMARAS,48777799,Itzel Estefania,,Benito Juárez,19.38835,-99.13526,Entire home/apt,1196,1,2,2021-09-25,2,1,354,2,
50268628,Gran Depto en N. Polanco con excelente ubicación,161485756,CareGuest,,Miguel Hidalgo,19.44259,-99.20194,Entire home/apt,2671,3,5,2021-10-10,1.47,2,13,5,
50268737,Departamento en City Towers  c/gym/alberca,61440540,Miguel,,Benito Juárez,19.36229,-99.16439,Entire home/apt,1550,1,6,2021-07-19,1.53,1,315,6,
50269727,Cómoda habitación privada zona Polanco Chapultepec,398834109,Arturo,,Miguel Hidalgo,19.430346,-99.17907,Private room,750,1,0,,,20,180,0,
50270695,Roma Urban Escape,403848214,David,,Cuauhtémoc,19.41942,-99.17285,Entire home/apt,1171,2,7,2021-09-07,1.58,16,50,7,
50270828,Adoro,90714290,Nathalie,,Cuauhtémoc,19.45028,-99.1527,Entire home/apt,836,2,1,2021-09-25,0.91,1,1,1,
50271008,Roma Urban Getaway,403848214,David,,Cuauhtémoc,19.4187,-99.17087,Entire home/apt,1264,2,15,2021-10-20,5.00,16,48,15,
50271344,"Condesa 2 BR Apt, pool, gym, nice view, location",8782874,Javier,,Cuauhtémoc,19.410715,-99.182137,Entire home/apt,1341,5,4,2021-08-06,1.12,1,149,4,
50271653,Departamento minimalista a solo 9 min de Polanco!,244951602,Juan,,Miguel Hidalgo,19.45474,-99.2115,Entire home/apt,629,1,4,2021-06-13,0.86,1,214,4,
50279668,Acogedor departamento: 1 recamara,81965519,Eveneser,,Cuajimalpa de Morelos,19.35111,-99.30126,Private room,1000,3,0,,,2,299,0,
50283304,Suite privada a una cuadra de hospitales.,10730083,Israel,,Tlalpan,19.28581,-99.15897,Entire home/apt,600,15,1,2021-07-19,0.30,6,330,1,
50284982,Habitación privada cercana a sitios turísticos,106260805,Odan,,Azcapotzalco,19.46004,-99.18393,Private room,300,1,2,2021-07-31,0.49,2,75,2,
50285417,Intimate refuge in San Ángel,94967270,Federico,,Álvaro Obregón,19.354227,-99.189011,Entire home/apt,914,4,4,2021-09-08,1.32,2,61,4,
50285948,NUEVO DEPTO 3 MIN BELLAS ARTES,114030490,Fer,,Cuauhtémoc,19.43309,-99.14176,Entire home/apt,917,2,8,2021-10-07,2.31,12,337,8,
50286112,Habitación luxury,406036125,Paola,,Miguel Hidalgo,19.43926,-99.18416,Private room,700,2,0,,,1,89,0,
50287230,Villa Basilio lindo alojamiento para conocer  cdmx,192707667,Minerva,,Benito Juárez,19.37227,-99.1437,Entire home/apt,350,1,7,2021-07-18,1.52,2,297,7,
50288520,Recámara con entrada independiente en Coyoacán,308834093,Estefanía,,Coyoacán,19.34077,-99.17098,Private room,442,3,0,,,1,299,0,
50289070,Mikerencia 1. Habitación con baño en Centro CDMX,223574451,Teresa,,Cuauhtémoc,19.440968,-99.146935,Private room,212,1,4,2021-10-15,1.22,2,24,4,
50290783,"Roma Sur, amplio e iluminado departamento",13320029,Alejandra,,Benito Juárez,19.40089,-99.16629,Entire home/apt,700,5,1,2021-07-24,0.31,1,299,1,
50291738,Blue Sky PH | Balcony,10764020,Mr. W,,Cuauhtémoc,19.42328,-99.16818,Entire home/apt,3015,1,0,,,46,315,0,
50292379,Morning Sun | Balcony,10764020,Mr. W,,Cuauhtémoc,19.42361,-99.16871,Entire home/apt,2335,1,1,2021-06-20,0.23,46,329,1,
50293127,Habitación  con servicios básicos incluidos,406115254,Salvador,,Álvaro Obregón,19.32411,-99.26436,Private room,360,1,1,2021-10-25,1,1,365,1,
50293134,Top end PH with a private roof garden in La Roma,10333156,Olivier,,Cuauhtémoc,19.41605,-99.1573,Entire home/apt,3128,5,5,2021-10-19,1.09,1,42,5,
50293389,Live! entire Ecochic apartment great location,108474341,Guillermo,,Benito Juárez,19.38357,-99.14163,Entire home/apt,479,1,4,2021-10-05,1.03,1,341,4,
50293772,Cuarto Grande y Luminoso en Colonia Roma,91894522,Eduardo,,Cuauhtémoc,19.41192,-99.16302,Private room,850,6,0,,,3,354,0,
50302198,LIGHT AND COZY ROOM,64417252,Gloria,,Miguel Hidalgo,19.403028,-99.174622,Private room,380,2,7,2021-10-20,7,2,335,7,
50303824,Lujo en el sur de la ciudad ideal ejecutivos,87539949,Nayeli,,Álvaro Obregón,19.33679,-99.20003,Entire home/apt,1500,180,0,,,6,270,0,
50303900,"Amazing Apartment Monte Athos, Lomas Chapultepec",137132393,Rodrigo,,Miguel Hidalgo,19.42005,-99.21518,Entire home/apt,7872,2,8,2021-07-08,1.75,14,180,8,
50305243,Habitación con Alberca privada en CDMX,388088141,Alejandro,,Cuauhtémoc,19.41835,-99.14568,Private room,3571,1,0,,,3,365,0,
50305805,Habitación estándar una cama King,406208097,Edgar,,Cuauhtémoc,19.42049,-99.14129,Private room,664,1,4,2021-09-11,1.62,2,365,4,
50306184,"Confiable estancia, comoda y agradable ☺️",347794878,Kimmberly,,Benito Juárez,19.36129,-99.15342,Private room,410,1,7,2021-10-20,1.53,1,175,7,
50306540,Habitación 2 camas queen,406208097,Edgar,,Cuauhtémoc,19.41899,-99.1433,Private room,943,1,1,2021-10-18,1,2,363,1,
50306608,Spectacular Apartment with GYM | CDMX,112195097,B2B Vacations,,Álvaro Obregón,19.3617,-99.19318,Entire home/apt,1923,1,8,2021-08-02,1.95,4,362,8,
50308910,"Hermoso departamento , lujo y comodidad",217634117,Enrique Miguel,,Coyoacán,19.30386,-99.16507,Private room,1000,1,0,,,1,176,0,
50309792,Suite Meraki Nuevo Polanco Zen & Cozy,406248889,Ricardo,,Miguel Hidalgo,19.44424,-99.20356,Entire home/apt,1200,1,4,2021-08-20,1.09,1,172,4,
50310070,VH| Suite privada c/baño y escritorio - Hotel | 57,22758914,Raquel,,Miguel Hidalgo,19.43114,-99.17886,Private room,1193,1,6,2021-07-11,1.94,126,358,6,
50310994,Hermoso departamento con patio y servicios,344561481,Enrique,,Cuauhtémoc,19.41812,-99.16738,Entire home/apt,950,1,2,2021-06-21,1.33,1,336,2,
50311164,Vista mágica #2,168459138,Estefania,,Miguel Hidalgo,19.40483,-99.17858,Private room,400,1,5,2021-07-10,1.15,6,299,5,
50312115,Increíble espacio para descansar y trabajar,92709923,Daniel,,Benito Juárez,19.37931,-99.18441,Private room,650,1,0,,,1,88,0,
50312276,Nice and cozy room!,120452674,Valentina,,Benito Juárez,19.39873,-99.1477,Private room,250,2,0,,,1,175,0,
50312701,Habitación Privada en Reforma 222,102987560,Carmen,,Cuauhtémoc,19.42965,-99.16197,Private room,771,1,1,2021-09-03,0.55,1,265,1,
50312960,"Penthouse with amazing view, 2 blocks from subway",157643637,Nidia,,Miguel Hidalgo,19.446,-99.16999,Entire home/apt,780,2,20,2021-09-25,4.32,1,268,20,
50313189,"Recamara centrica, baño independiente y servicios.",252071534,Sandra,,Tlalpan,19.2922,-99.12043,Private room,350,2,1,2021-07-23,0.31,1,365,1,
50313192,COLORINES DE COYOACAN,230992075,Ricardo,,Coyoacán,19.33021,-99.1459,Private room,350,2,4,2021-09-03,1.10,4,334,4,
50313344,Apartamento Amueblado en Desierto de los Leones,406292062,Joaquin,,Álvaro Obregón,19.34177,-99.22254,Entire home/apt,1026,3,2,2021-10-16,2,2,8,2,
50313635,"Live the New MexicoArea, It’s like a little house",123940882,Gigi,,Cuajimalpa de Morelos,19.35858,-99.28764,Entire home/apt,3028,5,0,,,2,365,0,
50314663,Luxury 2BR Apartment in Heart of Condesa & Roma,165528303,Ricardo,,Cuauhtémoc,19.4207,-99.17614,Entire home/apt,916,1,23,2021-10-03,5.52,36,355,23,
50324211,Habitación para viajes cortos,360931731,Eduardo,,Cuajimalpa de Morelos,19.35875,-99.27826,Entire home/apt,898,1,2,2021-07-24,1.13,20,360,2,
50324548,Departamento Parque Delta y Centro Medico A,2281290,Suites,,Benito Juárez,19.40113,-99.15688,Entire home/apt,372,2,12,2021-10-12,3.27,46,338,12,
50325347,DEL PRINCIPADO PARA QUE TE SIENTAS COMO EN CASA,406391736,Carlos,,Cuauhtémoc,19.42782,-99.16069,Private room,900,1,1,2021-10-02,1,1,361,1,
50325703,Habitación superior Plazadel MariachiGaribaldiCDMX,297926029,Isaac,,Cuauhtémoc,19.44131,-99.13654,Private room,1812,1,22,2021-06-23,4.85,6,334,22,
50326060,Céntrico y cómodo loft con terraza.,43638047,Daniel,,Benito Juárez,19.37902,-99.18311,Entire home/apt,700,1,5,2021-09-06,1.23,1,326,5,
50326133,"Hermoso departamento en el Pedregal, UNAM al lado",9008734,Dulce Alejandra,,Coyoacán,19.30896,-99.19429,Entire home/apt,1164,1,13,2021-09-12,2.85,3,344,13,
50326913,Single bed or bunk beds for friends ♡,304907121,Abril,,Cuauhtémoc,19.42303,-99.17237,Private room,233,2,10,2021-08-30,2.59,2,134,10,
50328177,H8 Depto 4pers Central Autobuses Sur / Taxqueña,322510577,Urbano Suites,,Coyoacán,19.34077,-99.14198,Entire home/apt,298,2,6,2021-10-26,1.41,28,0,6,
50328400,Habitación ECONÓMICA y Muy UBICADA en la ROMA,242603966,Cristy,,Cuauhtémoc,19.41478,-99.16303,Private room,369,1,10,2021-10-08,4.11,2,355,10,
50328440,Olímpico 37 m²,220958128,Nicolas,,Miguel Hidalgo,19.44468,-99.2062,Entire home/apt,1150,3,1,2021-07-05,0.26,5,352,1,
50329744,Loma Hermosa Cozy 2 Bedroom Apartment Mexico City,137236513,Rosa,,Miguel Hidalgo,19.44401,-99.21568,Entire home/apt,1278,3,0,,,1,353,0,
50329890,Londres 212-704 Lujo Chica King,171166310,Abdo,,Cuauhtémoc,19.42435,-99.16778,Entire home/apt,950,1,13,2021-07-24,2.85,35,345,13,
50331521,"2BR Condesa Apt w/AmazingView  ""Chapultepec Castle",41963013,Hector,,Cuauhtémoc,19.41592,-99.17693,Entire home/apt,1909,2,15,2021-10-12,7.63,23,27,15,
50331783,Narvarte Park,136203553,Victoria,,Benito Juárez,19.39938,-99.14978,Entire home/apt,971,1,19,2021-07-16,4.13,6,354,19,
50333720,Bonita habitación a dos cuadras del Zócalo CDMX,406486562,Wolf,,Cuauhtémoc,19.42903,-99.1313,Private room,650,1,0,,,1,82,0,
50333972,Cómoda habitación privada zona Polanco Chapultepec,398834109,Arturo,,Miguel Hidalgo,19.430346,-99.17907,Private room,750,1,0,,,20,180,0,
50334165,Cómoda habitación privada zona Polanco Chapultepec,398834109,Arturo,,Miguel Hidalgo,19.430346,-99.17907,Private room,750,1,0,,,20,180,0,
50334417,Cómoda habitación privada zona Polanco Chapultepec,398834109,Arturo,,Miguel Hidalgo,19.430346,-99.17907,Private room,1200,1,0,,,20,146,0,
50334502,Cómoda habitación privada zona Polanco Chapultepec,398834109,Arturo,,Miguel Hidalgo,19.42977,-99.17828,Private room,1200,1,0,,,20,180,0,
50334666,"Superior Double,  Ayenda Terraza 158",398834109,Arturo,,Miguel Hidalgo,19.430346,-99.17907,Private room,842,1,0,,,20,175,0,
50339441,Your work-from-home getaway in Roma Norte,39600194,Ben,,Cuauhtémoc,19.41841,-99.16292,Entire home/apt,1000,20,1,2021-09-10,0.64,1,29,1,
50341392,Depa disponible para verano en el ❤️ de Mixcoac,12372753,Cle,,Benito Juárez,19.37341,-99.18249,Entire home/apt,600,7,0,,,1,0,0,
50342102,Increíble departamento completo en la Del Valle,398635277,Claudia,,Benito Juárez,19.37,-99.16799,Entire home/apt,1200,1,11,2021-08-15,2.54,2,358,11,
50342131,Cozy loft with balcony Roma/Condesa,28464598,Carla,,Cuauhtémoc,19.41072,-99.16464,Entire home/apt,1100,2,11,2021-10-12,2.54,5,330,11,
50342384,Departamento hogareño en  Nonoalco,370142567,Abelardo,,Benito Juárez,19.3827,-99.18982,Entire home/apt,1407,2,3,2021-07-22,0.73,3,83,3,
50343186,Entire APT with excellent location,406214477,Liz,,Miguel Hidalgo,19.40015,-99.1788,Entire home/apt,924,2,16,2021-10-17,5.45,1,354,16,
50343300,Londres 212-303 Lujo Chica King,171166310,Abdo,,Cuauhtémoc,19.42398,-99.16739,Private room,1000,1,0,,,35,349,0,
50343940,ET_1304 depto en Nuevo Polanco.,206970565,Zda,,Miguel Hidalgo,19.44322,-99.18672,Entire home/apt,1100,3,2,2021-07-07,0.47,6,269,2,
50345126,Londres 212 -403 Lujo Chica Queen,171166310,Abdo,,Cuauhtémoc,19.42441,-99.16686,Private room,1000,1,0,,,35,349,0,
50345464,Londres 212 -503 Lujo Chica Queen,171166310,Abdo,,Cuauhtémoc,19.42413,-99.16738,Private room,1000,1,0,,,35,349,0,
50345765,Londres 212 -703 Lujo Chica Queen,171166310,Abdo,,Cuauhtémoc,19.42268,-99.16737,Private room,1000,1,0,,,35,349,0,
50346174,Londres 212-301 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42283,-99.16897,Entire home/apt,1200,1,0,,,35,349,0,
50347936,VH| GREAT LOCATION  In front Antara Mall w/GYM |14,22758914,Raquel,,Miguel Hidalgo,19.43773,-99.20049,Entire home/apt,3714,1,15,2021-09-17,3.78,126,337,15,
50348068,Londres 212-402 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42245,-99.16859,Entire home/apt,1200,1,1,2021-07-18,0.30,35,349,1,
50348226,Londres 212-401 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42263,-99.16743,Entire home/apt,1200,1,2,2021-07-12,0.49,35,349,2,
50348350,Zona de Hospitales Tlalpan CDMX,43291238,Diana,,Tlalpan,19.27816,-99.16549,Private room,202,4,3,2021-07-28,0.84,7,226,3,
50348355,Londres 212-502 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42237,-99.16755,Entire home/apt,1200,1,2,2021-07-13,0.55,35,349,2,
50348484,WTC limpieza  diario y gimnasio.,740759,Yuni,,Benito Juárez,19.39541,-99.17367,Entire home/apt,1550,2,5,2021-09-07,1.49,16,82,5,
50348540,Londres 212-501 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42429,-99.16884,Entire home/apt,1200,1,2,2021-07-04,0.50,35,349,2,
50348682,Londres 212-702 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42453,-99.16749,Entire home/apt,1200,1,1,2021-07-08,0.27,35,349,1,
50348804,Londres 212-701 lujo Grande King.,171166310,Abdo,,Cuauhtémoc,19.42223,-99.16897,Entire home/apt,1200,1,1,2021-10-02,1,35,349,1,
50348940,Londres 212 -406 Lujo Mediana King,171166310,Abdo,,Cuauhtémoc,19.4245,-99.16935,Private room,1100,1,0,,,35,349,0,
50349138,Londres 212 -505 Lujo Mediana King,171166310,Abdo,,Cuauhtémoc,19.42242,-99.16898,Private room,1100,1,0,,,35,349,0,
50349289,Londres 212 -506 Lujo Mediana King,171166310,Abdo,,Cuauhtémoc,19.42253,-99.16711,Private room,1100,1,0,,,35,349,0,
50350657,Loft con vista inmejorable hacia los volcanes súper céntrico y estacionamiento,352221310,Jorge,,Cuauhtémoc,19.40621,-99.13737,Entire home/apt,609,2,1,2021-08-29,0.50,1,330,1,
50353568,Cheery n' Cozy Apt in Barrio Escandon near Condesa,359040595,Oscar,,Miguel Hidalgo,19.40312,-99.18307,Entire home/apt,1344,2,10,2021-10-10,2.75,1,284,10,
50355485,La casa del Árbol en San Ángel,64242882,José Antonio,,Álvaro Obregón,19.35043,-99.19765,Entire home/apt,3500,4,0,,,1,335,0,
50358364,Habitación en departamento equipado compartido,144846230,Maury,,Coyoacán,19.30776,-99.1113,Private room,250,1,1,2021-06-24,0.24,2,365,1,
50360413,Great location. Brand-new Apartment (Reforma),70036667,Francisco,,Cuauhtémoc,19.43532,-99.15345,Entire home/apt,1615,2,0,,,2,256,0,
50364991,Miniloft private bath little kitchen CondesaRoma,368151297,Guillermo,,Cuauhtémoc,19.40758,-99.16914,Entire home/apt,563,5,4,2021-06-30,4,4,36,4,
50365401,Habitacion con baño privado 2 personas.,397605420,Julio Cesar,,Cuauhtémoc,19.41182,-99.18031,Private room,450,1,15,2021-09-04,3.46,1,320,15,
50365858,Departamento a una cuadra del metro.,89441714,Amelia,,Benito Juárez,19.3759,-99.15738,Entire home/apt,470,3,0,,,1,359,0,
50371486,BONITO  DEPARTAMENTO SUPER CONECTADO,90953746,Aby,,Cuauhtémoc,19.406649,-99.155518,Entire home/apt,701,3,8,2021-10-08,1.85,1,43,8,
50372708,Amazing Roma House 15 pax.,390967558,Condesa,,Cuauhtémoc,19.40864,-99.16195,Entire home/apt,4966,2,11,2021-08-13,2.52,7,56,11,
50373542,Penthouse Completo al sur de la CDMX,406889913,Carlos,,Benito Juárez,19.36053,-99.15184,Entire home/apt,950,2,6,2021-10-21,1.58,2,55,6,
